646419	P 63/m m c	Ni Sb	NiAs	Phase diagram and certain properties of alloys of the Ni Sb - Ni Te system	Makovetskii, G.I.;  Shakhlevich, G.M.	Inorganic Materials (1982) 18, (2) p186-p189
646422	P 63/m m c	Ni Sb	NiAs	Crystal growth and crystal chemistry of Ni As-type compounds: Mn Sb, Co Sb, and Ni Sb	Tu Chen;  Mikkelsen, J.C.;  Charlan, G.B.	Journal of Crystal Growth (1978) 43,  p5-p12
646423	P 63/m m c	Ni Sb	NiAs	Spin glass state of Mnx Ni1-x Sb: Synthesis in high pressure and high temperature atmosphere	Adachi, K.;  Imura, R.;  Matsui, M.;  Sawamoto, H.	Journal of the Physical Society of Japan (1978) 44, (1) p114-p121
646428	P 63/m m c	Ni Sb	NiAs	Investigation of ternary solid solutions on the basis of superconducting compounds	Zhuravlev, N.N.;  Zhdanov, G.S.;  Smirnova, Ye.M.	Physics of Metals and Metallography (1962) 13, (1) p55-p61
646431	P 63/m m c	Ni Sb	NiAs	Nonstoichiometry in B8-Type Ni Sb	Leubolt, R.;  Ipser, H.;  Terzieff, P.;  Komarek, K.L.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1986) 533,  p205-p214
646507	P 63/m m c	Ni Se	NiAs	Studies of structure, electrical resistivity, and modulated structures in Fe Se and Ni Se alloys	Srivastava, M.M.;  Srivastava, O.N.	Acta Crystallographica A (24,1968-38,1982) (1975) 31,  pS82-pS82
646509	P 63/m m c	Ni Se	NiAs	X-ray and magnetic study of nickel selenides in the range Ni Se to Ni Se2	Gronvold, F.;  Jacobsen, E.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1956) 10,  p1440-p1454
646511	P 63/m m c	Ni Se	NiAs	On the system Co-Ni-Se	Haraldsen, H.;  Mollerud, R.;  Rost, E.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1967) 21,  p1727-p1736
646513	P 63/m m c	Ni Se	NiAs	Phase relations in the system Ni-S-Se at 500 C	Haugsten, K.;  Rost, E.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1969) 23,  p3599-p3600
646518	P 63/m m c	Ni Se	NiAs	Contribution a l&#39;etude du systeme ternaire Ni-S-Se	Cordonnier, J.V.;  Rey, J.;  Laffitte, M.	Comptes Rendus Hebdomadaires des Seances de l&#39;Academie des Sciences, Serie C, Sciences Chimiques (1966-) (1970) 271,  p53-p55
646520	P 63/m m c	Ni Se	NiAs	Studies of thin film phases of Ni Se	Singh, A.K.;  Srivastava, M.M.;  Srivastava, O.N.	Journal of the Less-Common Metals (1978) 57, (2) p225-p227
646521	P 63/m m c	Ni Se	NiAs	Mixed chalcogenides	Kamat Dalal, V.N.;  Keer, H.V.;  Biswas, A.B.	Journal of Inorganic and Nuclear Chemistry (1971) 33,  p2839-p2845
646525	P 63/m m c	Ni Se	NiAs	Die Systeme Nickel - Selen und Kobalt - Nickel-Selen	Komarek, K.L.;  Wessely, K.	Monatshefte fuer Chemie (1972) 103,  p923-p933
646528	P 63/m m c	Ni Se	NiAs	Untersuchungen im System Nickel-Selen	Hiller, J.E.;  Wegener, W.	Neues Jahrbuch fuer Mineralogie. Abhandlungen (Band-Nr) (1950-) (1960) 94,  p1147-p1159
646893	P 63/m m c	Ni Te	NiAs	On the tellurides of nickel	Barstad, J.;  Gronvold, F.;  Rost, E.;  Vestersjo, E.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1966) 20,  p2865-p2879
646896	P 63/m m c	Ni Te	NiAs	Etude par diffraction-X de quelques composes du systeme Ni-Co-Te obtenus par synthese thermique	de Meester de Betzembroeck, P.;  Naud, J.	Bulletin des Societes chimiques Belges (1971) 80,  p107-p116
646899	P 63/m m c	Ni Te	NiAs	Phase diagram and certain properties of alloys of the Ni Sb - Ni Te system	Makovetskii, G.I.;  Shakhlevich, G.M.	Inorganic Materials (1982) 18, (2) p186-p189
646900	P 63/m m c	Ni Te	NiAs	Studies on the Ni Sy Te1-y , system	Kamat Dalal, V.N.;  Keer, H.V.	Journal of the Less-Common Metals (1975) 40,  p145-p151
646902	P 63/m m c	Ni0.79 Te	NiAs	The magnetic and thermoelectric properties of single-crystal Ni0.786 Te	Terzieff, P.;  Schicketanz, H.;  Komarek, K.L.	Journal of the Less-Common Metals (1986) 115,  p35-p43
646904	P 63/m m c	Ni Te	NiAs	Domaine de stabilite de la phase hexagonale dans le diagramme ternaire Ni-Co-Te a 500 C	Bozzolo, A.;  Rey, J.;  Laffitte, M.	Journal de Chimie Physique et de Physico-Chimie Biologique (1970) 67,  p655-p661
648267	P 63/m m c	V P	NiAs	An X-ray investigation of transition metal phosphides	Schoenberg, N.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1954) 8,  p226-p239
648398	P 63/m m c	Pb Pt	NiAs	Investigation of ternary solid solutions on the basis of superconducting compounds	Zhuravlev, N.N.;  Zhdanov, G.S.;  Smirnova, Ye.M.	Physics of Metals and Metallography (1962) 13, (1) p55-p61
648770	P 63/m m c	Pd Sb	NiAs	Phase relations in the system Pd-Sb-Te.	Kim, W.-S.;  Chao, G.-Y.	Canadian Mineralogist (1991) 29,  p401-p409
648779	P 63/m m c	Pd Sb	NiAs	Investigation of ternary solid solutions on the basis of superconducting compounds	Zhuravlev, N.N.;  Zhdanov, G.S.;  Smirnova, Ye.M.	Physics of Metals and Metallography (1962) 13, (1) p55-p61
648992	P 63/m m c	Pd Te	NiAs	On the Sulfides, Selenides and Tellurides of Palladium	Gronvold, F.;  Rost, E.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1956) 10,  p1620-p1634
649009	P 63/m m c	Pd Te	NiAs	Phase relations in the Pd - Te system	Kim, W.S.;  Chao, G.-Y.;  Cabri, L.J.	Journal of the Less-Common Metals (1990) 162,  p61-p74
649164	P 63/m m c	Po Sc	NiAs	Crystal structure of scandium monopolonide	Prokin, E.S.;  Ershova, Z.V.;  Ermolaev, E.E.	Radiokhimiya (1977) 6,  p845-p846
649552	P 63/m m c	Pt Sb	NiAs	On the properties of the Cr1+x Sb, Fe1+x Sb, Co1+x Sb, Ni1+x Sb, Pd1+x Sb, and Pt1-x Sb phases	Kjekshus, A.;  Walseth, K.P.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1969) 23,  p2621-p2630
649556	P 63/m m c	Pt Sb	NiAs	Investigation of ternary solid solutions on the basis of superconducting compounds	Zhuravlev, N.N.;  Zhdanov, G.S.;  Smirnova, Ye.M.	Physics of Metals and Metallography (1962) 13, (1) p55-p61
649561	P 63/m m c	Pt Sb	NiAs	Ueber Kristallstrukturen einiqer binaerer Verbindungen der Platinmetalle II	Thomassen, L.	Zeitschrift fuer Physikalische Chemie, Abteilung B: Chemie der Elementarprozesse, Aufbau der Materie (1929) 4,  p277-p287
649673	P 63/m m c	Pt Sn	NiAs	A study of the 119Sn Moessbauer isomer shifts in some platinum-tin and gold-tin alloys	Charlton, J.S.;  Cordey-Hayes, M.;  Harris, I.R.	Journal of the Less-Common Metals (1970) 20,  p105-p112
650284	P 63/m m c	Rh Se	NiAs	The rhodium/selenium system	Rummery, T.E.;  Heyding, R.D.	Canadian Journal of Chemistry (1967) 45,  p131-p137
651192	P 63/m m c	Ti S	NiAs	The crystallography of some titanium sulfides	Bartram, S.F.	Dissertation Abstracts (1958) 19,  p1216-p1216
651197	P 63/m m c	Ti S	NiAs	The titanium-sulphur system: Structures of Ti6.9S9(18H) and Ti8.2S11(33R) and the unit cells of 45R and 57R types of titanium sulphide	Onodo, M.;  Wada, H.	Journal of the Less-Common Metals (1987) 132,  p195-p207
651358	P 63/m m c	V S	NiAs	The tungsten carbide and nickel arsenide structures	Schoenberg, N.	Acta Metallurgica (1954) 2,  p427-p432
651670	P 63/m m c	Ti Sb	NiAs	On the phase relationships in the titanium-antimony system. The crystal structure of Ti3 Sb	Kjekshus, A.;  Gronvold, F.;  Thorbjornsen, J.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1962) 16,  p1493-p1510
652001	P 63/m m c	Ti0.75 (Te0.875 Se0.125)	NiAs	Etude structurale de seleniures, tellurures et selenio-tellurures de titane Ti3 Se4-x Tex (0 &lt;= x &lt;= 4)	Arnaud, Y.;  Chevreton, M.	Journal of Solid State Chemistry (1974) 9,  p54-p62
652041	P 63/m m c	Ti Se	NiAs	Struktur und Aufbau der Titanselenide und -telluride	Ehrlich, P.	Angewandte Chemie (German Edition) (1948) 60,  p68-p69
652053	P 63/m m c	Ti Se	NiAs	Ueber Subchalkogenidphasen des Titans	Hahn, H.;  Ness, P.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1959) 302,  p17-p36
652054	P 63/m m c	Ti1.33 Se.67	NiAs	Ueber Subchalkogenidphasen des Titans	Hahn, H.;  Ness, P.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1959) 302,  p17-p36
652157	P 63/m m c	V Se	NiAs	Magnetic susceptibility, electrical resistivity and thermal expansion coefficient of NiAs-type V1-x Crx Se	Yuri, S.;  Ohta, S.;  Anzai, S.;  Aikawa, M.;  Hatakeyama, K.	Journal of Magnetism and Magnetic Materials (1987) 70,  p215-p217
652164	P 63/m m c	V Se	NiAs	Vanadinselenide	Hoschek, E.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1939) 242,  p49-p49
653072	P 63/m m c	Ti Te	NiAs	The sulphides, selenides, and tellurides of titanium, zirconium, hafnium, and thorium. I. Preparation and characterization	McTaggart, F.K.;  Wadsley, A.D.	Australian Journal of Chemistry (1958) 11,  p445-p457
653075	P 63/m m c	Ti0.75 Te	NiAs	Etude structurale de seleniures, tellurures et selenio-tellurures de titane Ti3 Se4-x Tex (0 &lt;= x &lt;= 4)	Arnaud, Y.;  Chevreton, M.	Journal of Solid State Chemistry (1974) 9,  p54-p62
653080	P 63/m m c	Ti Te	NiAs	Ueber Titanselenide und -telluride	Ehrlich, P.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1949) 260,  p1-p1
653081	P 63/m m c	Ti Te	NiAs	Ueber Subchalkogenidphasen des Titans	Hahn, H.;  Ness, P.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1959) 302,  p17-p36
653214	P 63/m m c	Zr Te	NiAs	The sulphides, selenides, and tellurides of titanium, zirconium, hafnium, and thorium. I. Preparation and characterization	McTaggart, F.K.;  Wadsley, A.D.	Australian Journal of Chemistry (1958) 11,  p445-p457
653230	P 63/m m c	Zr Te	NiAs	Ueber Subchalkogenidphasen des Titans	Hahn, H.;  Ness, P.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1959) 302,  p136-p154
657107	P 63/m m c	(Co7 Se8)0.26	NiAs	Pressure-induced phase transition in Fe - Se and Fe - S systems with a NiAs-type structure	Kamimura, T.;  Sato, M.;  Takahashi, H.;  Mori, N.;  Yoshida, H.;  Kaneto, T.	Journal of Magnetism and Magnetic Materials (1992) 104,  p255-p256
657109	P 63/m m c	(Co7 S8)0.26	NiAs	Pressure-induced phase transition in Fe - Se and Fe - S systems with a NiAs-type structure	Kamimura, T.;  Sato, M.;  Takahashi, H.;  Mori, N.;  Yoshida, H.;  Kaneto, T.	Journal of Magnetism and Magnetic Materials (1992) 104,  p255-p256
657177	P 63/m m c	(Cr5 Se Te4)0.4	NiAs	Spontaneous volume magnetostriction in Cr Te1-x Sex	Yoshida, H.;  Kaneko, T.;  Yuzuri, M.;  Adachi, Y.;  Kanomata, T.;  Suzuki, T.	Journal of Magnetism and Magnetic Materials (1992) 104,  p1983-p1984
657483	P 63/m m c	Zr Te	NiAs	Constitutional study of the Ti, Zr and Hf tellurides	Matkovic, T.;  Matkovic, P.	Metalurgija, Croatia (1992) 31, (4) p107-p110
657491	P 63/m m c	Co Sb	NiAs	A contribution to the ternary phase diagram Co - Sb - Te	Terzieff, P.;  Ipser, H.	Monatshefte fuer Chemie (1992) 123, (1) p35-p42
658064	P 63/m m c	Ni Sb	NiAs	Solid state phase equilibria in the Ni - Ga - Sb system: experimental and calculated determinations	le Clanche, M.C.;  Deputier, S.;  Jegaden, J.C.;  Guerin, R.;  Ballini, Y.;  Guivarc&#39;h, A.	Journal of Alloys and Compounds (1994) 206,  p21-p29
658326	P 63/m m c	Pt Sn	NiAs	Le systeme binaire Pt - Sn	Durussel, P.;  Massara, R.;  Feschotte, P.	Journal of Alloys and Compounds (1994) 215,  p175-p179
658408	P 63/m m c	(Al As3 Ni6)0.4	NiAs	Solid state phase equilibria in the Ni - Al - As system	Deputier, S.;  Guerin, R.;  Ballini, Y.;  Guivarc&#39;h, A.	Journal of Alloys and Compounds (1995) 217,  p13-p21
658409	P 63/m m c	(Al As Ni3)0.8	NiAs	Solid state phase equilibria in the Ni - Al - As system	Deputier, S.;  Guerin, R.;  Ballini, Y.;  Guivarc&#39;h, A.	Journal of Alloys and Compounds (1995) 217,  p13-p21
658410	P 63/m m c	(Al2 As2 Ni7)0.36	NiAs	Solid state phase equilibria in the Ni - Al - As system	Deputier, S.;  Guerin, R.;  Ballini, Y.;  Guivarc&#39;h, A.	Journal of Alloys and Compounds (1995) 217,  p13-p21
659040	P 63/m m c	(Fe5 N2)0.57	NiAs	Structure and Magnetic Properties of Mechanically Ground epsilon- Fe2.3 N	Kim, K.J.;  Sumiyama, K.;  Onodera, H.;  Suzuki, K.	Japanese Journal of Applied Physics, Part 1 (1994) 33, (12) p6539-p6541
659960	P 63/m m c	Pd Te	NiAs	Ueber Kristallstrukturen einiger binaerer Verbindungen der Platinmetalle	Thomassen, L.	Zeitschrift fuer Physikalische Chemie, Abteilung B: Chemie der Elementarprozesse, Aufbau der Materie (1929) 2,  p349-p379
660258	P 63/m m c	Fe S	NiAs	Some defect structures of iron sulfide	Fasiska, E.J.	Physica Status Solidi A - Applications and Materials (1972) 10,  p169-p173
59443	P 63/m m c	In0.7 Ni1.3	NiAs	Ueber die kristallchemischen Parameter der Ni-, Co- und Fe-haltigen Phasen vom Ni As-Typ	Ellner, M.	Journal of the Less-Common Metals (1976) 48,  p21-p52
59497	P 63/m m c	In0.4 Pt0.6	NiAs	Constitution and structure of platinum-indium alloys	Jain, K.C.;  Bhan, S.	Transaction of the Indian Institute of Metals (1972) 25,  p100-p102
173921	P 63/m m c	Ba O	NiAs	High-pressure phase transitions and the equations of state of Ba S and Ba O	Weir, S.T.;  Vohra, Y.K.;  Ruoff, A.L.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (1986) 33, (6) p4221-p4226
174028	P 63/m m c	Mn Te	NiAs	The antiferromagnetic structure deformations in Co O and Mn Te	Greenwald, S.	Acta Crystallographica (1,1948-23,1967) (1953) 6, (19) p396-p398
290384	P 63/m m c	Mn As	NiAs	Properties of binary transition-metal arsenides (TAs)	Saparov, Bayrammurad;  Mitchell, Jonathan E.;  Sefat, Athena S.	Supercondunctivity: Science and Technology (2012) 25, (8) p084016-1-p084016-10
290385	P 63/m m c	Ni As	NiAs	Properties of binary transition-metal arsenides (TAs)	Saparov, Bayrammurad;  Mitchell, Jonathan E.;  Sefat, Athena S.	Supercondunctivity: Science and Technology (2012) 25, (8) p084016-1-p084016-10
290396	P 63/m m c	Ta N	NiAs	Hexagonal high-pressure phase of tantalum mononitride predicted from first principles	Yan, Haiyan;  Dou, Chunsheng;  Zhang, Meiguang;  Wang, Hui	Journal of Applied Physics (2013) 113, (8) p083502-1-p083502-8
290407	P 63/m m c	Fe Se	NiAs	Simultaneous measurement of pressure evolution of crystal structure and superconductivity in Fe Se0.92 using designer diamonds	Uhoya, Walter;  Tsoi, Georgiy;  Vohra, Yogesh;  Wolanyk, Nathaniel;  Rao, Sistla Muralidhara;  Wu, Maw-Kuen;  Weir, Samuel	EPL - A letters journal exploring the frontiers of physics (2012) 99, (2) p26002-1-p26002-6
290410	P 63/m m c	Fe Se	NiAs	Simultaneous measurement of pressure evolution of crystal structure and superconductivity in Fe Se0.92 using designer diamonds	Uhoya, Walter;  Tsoi, Georgiy;  Vohra, Yogesh;  Wolanyk, Nathaniel;  Rao, Sistla Muralidhara;  Wu, Maw-Kuen;  Weir, Samuel	EPL - A letters journal exploring the frontiers of physics (2012) 99, (2) p26002-1-p26002-6
107731	P 63/m m c	Ag Fe Te2	NiAs	The structure of Ag Fe Te2	Zaslavskii, A.I.;  Zhukova, T.B.	Zhurnal Strukturnoi Khimii (Issue-No. from 1981) (1964) 5,  p246-p249
107933	P 63/m m c	Co (As0.5 Sb0.5)	NiAs	On the structural and magnetic properties of Co1-x Nix As and Co As1-x Sbx	Fjellvag, H.;  Selte, K.;  Stave, F.E.	Acta Chemica Scandinavica, Series A: (28,1974-) (1984) 38, (9) p687-p691
107934	P 63/m m c	Cr As	NiAs	On phase transitions between the Mn P and Ni As type structures	Selte, K.;  Kjekshus, A.	Acta Chemica Scandinavica (1-27,1973-42,1988) (1973) 27,  p3195-p3206
107958	P 63/m m c	Ni (As0.5 Sb0.5)	NiAs	A partial study of the Ni As - Ni Sb system	Hewitt, D.F.	Economic Geology and the Bulletin of the Society of Economic Geologists (1948) 43,  p408-p417
107994	P 63/m m c	Au (In0.7 Sb0.3)	NiAs	Ueber das Legierungssystem Au-In-Sb	Kubiak, R.;  Schubert, K.	Zeitschrift fuer Metallkunde (1980) 71,  p635-p637
108042	P 63/m m c	(Ni0.88 Pd0.12) As	NiAs	On several phases of th mixture Ni Pdm Asm&#39;	El Boragy, M.;  Ellner, M.;  Schubert, K.	Zeitschrift fuer Metallkunde (1984) 75, (1) p82-p85
108113	P 63/m m c	Mn (Bi0.2 Sb0.8)	NiAs	Magnetic properties of alloys in the system Mn Sb - Mn Bi	Ahlborn, K.;  Baerner, K.;  Schroeter, W.	Physica Status Solidi A - Applications and Materials (1975) 30,  p251-p259
108121	P 63/m m c	Bi1.5 Pd2.5	NiAs	X-ray investigation of the gamma-phase in the Bi-Pd system	Zhuravlev, N.N.	Kristallografiya (1958) 3,  p503-p504
108338	P 63/m m c	(Cr1.5 Mn0.5) Te2	NiAs	Solid solutions between ferromagnetic and antiferromagnetic compounds with NiAs structure	Lotgering, F.K.;  Gorter, E.W.	Journal of Physics and Chemistry of Solids (1957) 3,  p238-p240
108404	P 63/m m c	(Cu0.25 Ti0.5) S	NiAs	Pressure-temperature study of sulfospinels	Tressler, R.E.;  Hummel, F.A.;  Stubican, V.S.	Journal of the American Ceramic Society (1968) 51,  p648-p651
108405	P 63/m m c	Cu (Sb.115 Sn.835)	NiAs	New data for stistaite and antimony-bearing Cu6 Sn5 from Rio Tamana, Colombia	Rose, D.	Neues Jahrbuch fuer Mineralogie. Monatshefte (Band=Jahr) (1950-) (1981) 1981, (3) p117-p126
108464	P 63/m m c	(Fe Pt Sn)1.333	NiAs	Structure, magnetic and magneto-optical properties, and 57Fe Moessbauer effect of Pt Fe Sn	van Noort, H.M.;  de Mooij, D.B.;  Buschow, K.H.J.	Physica Status Solidi A - Applications and Materials (1984) 86,  p655-p662
108469	P 63/m m c	Fe0.875 S	NiAs	Pressure-induced phase transitions in Fe-Se and Fe-S sytems with a NiAs-type structure	Kamimura, T.;  Sato, M.;  Takahashi, H.;  Mori, N.;  Yoshida, H.;  Kaneto, T.	Journal of Magnetism and Magnetic Materials (1992) 104,  p255-p256
108535	P 63/m m c	Mn H	NiAs	Crystal structure and volume effects in the hydrides of d metals	Somenkov, V.A.;  Glazkov, V.P.;  Irodova, A.V.;  Shil&#39;shtein, S.Sh.	Journal of the Less-Common Metals (1987) 129,  p171-p180
108537	P 63/m m c	Mo H	NiAs	Crystal structure and volume effects in the hydrides of d metals	Somenkov, V.A.;  Glazkov, V.P.;  Irodova, A.V.;  Shil&#39;shtein, S.Sh.	Journal of the Less-Common Metals (1987) 129,  p171-p180
108631	P 63/m m c	(Nb4 Si)0.4	NiAs	Study of the properties of alloys of the Nb-Si system	Samsonov, G.V.;  Neshpor, V.S.;  Ermakova, V.A.	Zhurnal Neorganicheskoi Khimii (1958) 3, (3) p868-p878
108642	P 63/m m c	Ni Pb	NiAs	Formation de la phase NiPb par evaporations simultanees du nickel et du plomb	Bitti, R.R.;  Dixmier, J.;  Guinier, A.	Comptes Rendus Hebdomadaires des Seances de l&#39;Academie des Sciences, Serie B (1968) 266,  p565-p567
109109	P 63/m m c	Bi Rh	NiAs	On the equilibrium diagram of the system Bimuth-Rhodium	Ross, R.G.;  Hume-Rothery, W.	Journal of the Less-Common Metals (1962) 4,  p454-p459
108171	P 63/m m c	Bi Pd	NiAs	Revised unit cell dimensions, space group, and chemical formua of some metallic minerals	Bayliss, P.	Canadian Mineralogist (1990) 28,  p751-p755
54266	P 63/m m c	Mn Sb	NiAs	Structural, magnetic and magneto-optic properties of ferromagnetic Mn Cox Sb (0 &lt;= x &lt;= 0.25)	Elankumaran K;  Markandeyulu G;  Rama Rao, K.V.S.	Journal of the Physical Society of Japan (1992) 61, (6) p1979-p1983
54327	P 63/m m c	Pd2 (Te Sb)	NiAs	Phase relations in the system Pd-Sb-Te.	Kim, W.-S.;  Chao, G.-Y.	Canadian Mineralogist (1991) 29,  p401-p409
150620	P 63/m m c	Fe Sn	NiAs	The thermal diagram of the system iron-tin	Ehret, W.F.;  Gurinsky, D.H.	Journal of the American Chemical Society (1943) 65,  p1226-p1230
150664	P 63/m m c	Mg Po	NiAs	The preparation and identification of some intermetallic compounds of polonium	Witteman, W.G.;  Giorgi, A.L.;  Vier, D.T.	Journal of Physical Chemistry (1960) 64,  p434-p440
150691	P 63/m m c	Fe Sn	NiAs	The ferromagnetism of the compound gamma-(Fe Sn)	Asanuma, M.	Journal of the Physical Society of Japan (1960) 15,  p1343-p1343
150967	P 63/m m c	Nb N	NiAs	Nitridphasen des Niobs	Brauer, G.;  Esselborn, R.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1961) 309,  p151-p170
151603	P 63/m m c	Ni S	NiAs	X-ray diffraction studies of millerite Ni S under non-ambient conditions	Sowa, H.;  Ahsbahs, H.;  Schmitz, W.	Physics and Chemistry of Minerals (2004) 31,  p321-p327
151604	P 63/m m c	Ni S	NiAs	X-ray diffraction studies of millerite Ni S under non-ambient conditions	Sowa, H.;  Ahsbahs, H.;  Schmitz, W.	Physics and Chemistry of Minerals (2004) 31,  p321-p327
151767	P 63/m m c	Fe0.88 S	NiAs	Structure and magnetism in synthetic pyrrhotite Fe7 S8: a powder neutron-diffraction study	Powell, A.V.;  Vaqueiro, P.;  Knight, K.S.;  Chapon, L.C.;  Sanchez, R.D.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2004) 70,  p014415-1-p014415-12
154230	P 63/m m c	V0.96 Se	NiAs	Vanadinselenide	Hoschek, E.;  Klemm, W.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1939) 242,  p49-p62
154232	P 63/m m c	V0.98 S	NiAs	Vanadinselenide	Hoschek, E.;  Klemm, W.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1939) 242,  p49-p62
158846	P 63/m m c	Ni (V0.07 Sb0.93)	NiAs	Phase equilibria in the V - Ni - Sb system	Lomnytska, Ya.F.;  Pavliv, O.P.	Neorganicheskie Materialy (2007) 43, (6) p692-p697
158847	P 63/m m c	(Ni0.9 V0.1) Sb	NiAs	Phase equilibria in the V - Ni - Sb system	Lomnytska, Ya.F.;  Pavliv, O.P.	Neorganicheskie Materialy (2007) 43, (6) p692-p697
158965	P 63/m m c	Cr Te	NiAs	Magnetische und roentgenographische Untersuchungen am System Chrom - Tellur	Haraldsen, H.;  Neuber, A.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1937) 234,  p353-p371
158966	P 63/m m c	Cr0.8 Te1.2	NiAs	Magnetische und roentgenographische Untersuchungen am System Chrom - Tellur	Haraldsen, H.;  Neuber, A.	Zeitschrift fuer Anorganische und Allgemeine Chemie (1950) (DE) (1937) 234,  p353-p371
159250	P 63 m c	Ga N	NiAs	Synthesis and characterization of epsilon-(Fe3 N)/Ga N, 54/46-composite nanowires	Gajbhiye, N.S.;  Bhattacharyya, S.;  Shivaprasad, S.M.	Materials Research Bulletin (2008) 43,  p272-p283
162590	P 63/m m c	(Zr0.1 Ni0.9) Sb	NiAs	Phase equilibria in Zr - Ni - Sb ternary system at 870 K	Romaka, L.;  Tkachuk, A.;  Stadnyk, Yu.;  Romaka, V.A.	Journal of Alloys and Compounds (2009) 470,  p233-p236
163322	P 63/m m c	Mn Sb	NiAs	Crystal structure of Mn1+x Sb (0&lt;= x&lt;= 1) alloys after thermobaric treatment	Ryzhkovskii, V.M.;  Goncharov, V.S.	Fizika i tekhnika visokikh Davlenij (2007) 17,  p53-p58
163863	P 63/m m c	Pt N	NiAs	FP-LMTO investigations of mechanical stability and high pressure of platinum nitride compounds	Rabah, M.;  Rached, D.;  Khenata, R.;  Moulay, N.;  Zenati, A.	Solid State Communications (2009) 149,  p941-p945
164409	P 63/m m c	Co Sb	NiAs	Atomic and magnetic order in the weak ferromagnet Co V Sb: is it a half-metallic ferromagnet?	Heyne, L.;  Igarashi, T.;  Kanomata, T.;  Neumann, K.-U.;  Ouladdiaf, B.;  Ziebeck, K.R.A.	Journal of Physics: Condensed Matter (2005) 17,  p4991-p4999
166442	P 63/m m c	Fe Se	NiAs	Pressure evolution of the low-temperature crystal structure and bonding of the superconductor Fe Se (Tc= 37 K)	Margadonna, S.;  Takabayashi, Y.;  Ohishi, Y.;  Mizuguchi, Y.;  Takano, Y.;  Kagayama, T.;  Nakagawa, T.;  Takata, M.;  Prassides, K.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2009) 80,  p064506-1-p064506-5
166443	P 63/m m c	Fe Se	NiAs	Pressure evolution of the low-temperature crystal structure and bonding of the superconductor Fe Se (Tc= 37 K)	Margadonna, S.;  Takabayashi, Y.;  Ohishi, Y.;  Mizuguchi, Y.;  Takano, Y.;  Kagayama, T.;  Nakagawa, T.;  Takata, M.;  Prassides, K.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2009) 80,  p064506-1-p064506-5
166444	P 63/m m c	Fe Se	NiAs	Pressure evolution of the low-temperature crystal structure and bonding of the superconductor Fe Se (Tc= 37 K)	Margadonna, S.;  Takabayashi, Y.;  Ohishi, Y.;  Mizuguchi, Y.;  Takano, Y.;  Kagayama, T.;  Nakagawa, T.;  Takata, M.;  Prassides, K.	Physical Review, Serie 3. B - Condensed Matter (18,1978-) (2009) 80,  p064506-1-p064506-5
166473	P 63/m m c	Ni S	NiAs	Etude cristallochimique du monosulfure de nickel	Laffitte, M.	Bulletin de la Societe Chimique de France (Vol=Year) (1959) 1959,  p1211-p1222
168075	P 63/m m c	Fe0.879 S	NiAs	Enthalpies of formation of pyrrhotite Fe1-0.125x S  (0&lt;=x&lt;=1) solid solutions	Xu Fen;  Navrotsky, A.	American Mineralogist (2010) 95,  p717-p723
168076	P 63/m m c	Fe0.893 S	NiAs	Enthalpies of formation of pyrrhotite Fe1-0.125x S  (0&lt;=x&lt;=1) solid solutions	Xu Fen;  Navrotsky, A.	American Mineralogist (2010) 95,  p717-p723
168077	P 63/m m c	Fe0.921 S	NiAs	Enthalpies of formation of pyrrhotite Fe1-0.125x S  (0&lt;=x&lt;=1) solid solutions	Xu Fen;  Navrotsky, A.	American Mineralogist (2010) 95,  p717-p723
168078	P 63/m m c	Fe0.941 S	NiAs	Enthalpies of formation of pyrrhotite Fe1-0.125x S  (0&lt;=x&lt;=1) solid solutions	Xu Fen;  Navrotsky, A.	American Mineralogist (2010) 95,  p717-p723
168079	P 63/m m c	Fe0.956 S	NiAs	Enthalpies of formation of pyrrhotite Fe1-0.125x S  (0&lt;=x&lt;=1) solid solutions	Xu Fen;  Navrotsky, A.	American Mineralogist (2010) 95,  p717-p723
